"Season","Team","Conference","StatName","StatValue"
"2024","Toledo","Mid-American","thirdDownConversions","31"
"2024","Ohio","Mid-American","games","12"
"2024","Akron","Mid-American","puntReturnTDs","0"
"2024","Akron","Mid-American","netPassingYards","1165"
"2024","Kent State","Mid-American","passAttempts","124"
"2024","Ohio","Mid-American","passCompletions","72"
"2024","Eastern Michigan","Mid-American","fumblesRecovered","6"
"2024","Ball State","Mid-American","kickReturnYards","269"
"2024","Buffalo","Mid-American","kickReturnTDs","0"
"2024","Miami (OH)","Mid-American","rushingYards","398"
"2024","Akron","Mid-American","interceptionTDs","0"
"2024","Central Michigan","Mid-American","possessionTime","8832"
"2024","Central Michigan","Mid-American","fumblesRecovered","0"
"2024","Bowling Green","Mid-American","puntReturnTDs","0"
"2024","Bowling Green","Mid-American","penalties","25"
"2024","Miami (OH)","Mid-American","passesIntercepted","2"
"2024","Ball State","Mid-American","games","12"
"2024","Northern Illinois","Mid-American","interceptions","4"
"2024","Eastern Michigan","Mid-American","kickReturnYards","107"
"2024","Ball State","Mid-American","puntReturns","6"
"2024","Toledo","Mid-American","kickReturns","8"
"2024","Toledo","Mid-American","kickReturnTDs","1"
"2024","Bowling Green","Mid-American","penaltyYards","237"
"2024","Northern Illinois","Mid-American","puntReturnYards","38"
"2024","Buffalo","Mid-American","interceptionYards","186"
"2024","Ohio","Mid-American","puntReturnYards","37"
"2024","Central Michigan","Mid-American","penalties","32"
"2024","Central Michigan","Mid-American","fourthDownConversions","8"
"2024","Kent State","Mid-American","sacks","9"
"2024","Toledo","Mid-American","passesIntercepted","6"
"2024","Western Michigan","Mid-American","puntReturnYards","31"
"2024","Miami (OH)","Mid-American","turnovers","7"
"2024","Ball State","Mid-American","interceptionYards","4"
"2024","Ohio","Mid-American","fumblesRecovered","1"
"2024","Western Michigan","Mid-American","firstDowns","93"
"2024","Toledo","Mid-American","fourthDowns","11"
"2024","Northern Illinois","Mid-American","interceptionTDs","0"
"2024","Western Michigan","Mid-American","sacks","10"
"2024","Northern Illinois","Mid-American","puntReturnTDs","0"
"2024","Eastern Michigan","Mid-American","passCompletions","100"
"2024","Kent State","Mid-American","turnovers","7"
"2024","Ball State","Mid-American","passAttempts","184"
"2024","Northern Illinois","Mid-American","games","12"
"2024","Akron","Mid-American","tacklesForLoss","28"
"2024","Buffalo","Mid-American","fourthDowns","9"
"2024","Buffalo","Mid-American","passesIntercepted","5"
"2024","Toledo","Mid-American","totalYards","1879"
"2024","Eastern Michigan","Mid-American","rushingAttempts","217"
"2024","Central Michigan","Mid-American","kickReturnYards","323"
"2024","Kent State","Mid-American","games","12"
"2024","Kent State","Mid-American","interceptions","3"
"2024","Miami (OH)","Mid-American","kickReturns","13"
"2024","Ohio","Mid-American","totalYards","1838"
"2024","Toledo","Mid-American","turnovers","7"
"2024","Akron","Mid-American","passesIntercepted","2"
"2024","Bowling Green","Mid-American","thirdDownConversions","30"
"2024","Kent State","Mid-American","kickReturnTDs","0"
"2024","Kent State","Mid-American","interceptionYards","73"
"2024","Toledo","Mid-American","passCompletions","98"
"2024","Eastern Michigan","Mid-American","passesIntercepted","2"
"2024","Eastern Michigan","Mid-American","puntReturnYards","39"
"2024","Bowling Green","Mid-American","rushingAttempts","151"
"2024","Bowling Green","Mid-American","tacklesForLoss","23"
"2024","Buffalo","Mid-American","penalties","26"
"2024","Toledo","Mid-American","netPassingYards","1257"
"2024","Toledo","Mid-American","interceptionYards","57"
"2024","Eastern Michigan","Mid-American","passingTDs","6"
"2024","Miami (OH)","Mid-American","puntReturns","6"
"2024","Buffalo","Mid-American","kickReturnYards","123"
"2024","Akron","Mid-American","interceptions","7"
"2024","Ball State","Mid-American","thirdDownConversions","32"
"2024","Kent State","Mid-American","rushingYards","289"
"2024","Kent State","Mid-American","firstDowns","64"
"2024","Ohio","Mid-American","interceptionYards","1"
"2024","Miami (OH)","Mid-American","interceptionYards","11"
"2024","Eastern Michigan","Mid-American","puntReturns","9"
"2024","Northern Illinois","Mid-American","puntReturns","7"
"2024","Ohio","Mid-American","interceptions","5"
"2024","Akron","Mid-American","passCompletions","126"
"2024","Miami (OH)","Mid-American","passCompletions","100"
"2024","Buffalo","Mid-American","netPassingYards","665"
"2024","Central Michigan","Mid-American","thirdDownConversions","25"
"2024","Central Michigan","Mid-American","passAttempts","168"
"2024","Eastern Michigan","Mid-American","firstDowns","112"
"2024","Western Michigan","Mid-American","interceptionYards","0"
"2024","Central Michigan","Mid-American","rushingAttempts","172"
"2024","Kent State","Mid-American","tacklesForLoss","22"
"2024","Northern Illinois","Mid-American","kickReturnTDs","0"
"2024","Northern Illinois","Mid-American","sacks","12"
"2024","Buffalo","Mid-American","thirdDownConversions","15"
"2024","Western Michigan","Mid-American","games","12"
"2024","Central Michigan","Mid-American","interceptionTDs","1"
"2024","Western Michigan","Mid-American","rushingAttempts","187"
"2024","Bowling Green","Mid-American","interceptionYards","3"
"2024","Miami (OH)","Mid-American","netPassingYards","1179"
"2024","Central Michigan","Mid-American","sacks","12"
"2024","Buffalo","Mid-American","rushingAttempts","180"
"2024","Kent State","Mid-American","interceptionTDs","0"
"2024","Kent State","Mid-American","fumblesLost","4"
"2024","Ball State","Mid-American","fourthDownConversions","6"
"2024","Buffalo","Mid-American","games","12"
"2024","Ball State","Mid-American","penalties","24"
"2024","Akron","Mid-American","passAttempts","207"
"2024","Western Michigan","Mid-American","kickReturns","13"
"2024","Buffalo","Mid-American","fumblesLost","3"
"2024","Bowling Green","Mid-American","rushingTDs","12"
"2024","Eastern Michigan","Mid-American","interceptionTDs","0"
"2024","Northern Illinois","Mid-American","fumblesRecovered","2"
"2024","Eastern Michigan","Mid-American","kickReturnTDs","0"
"2024","Toledo","Mid-American","interceptions","4"
"2024","Akron","Mid-American","rushingTDs","2"
"2024","Akron","Mid-American","penaltyYards","295"
"2024","Northern Illinois","Mid-American","passingTDs","8"
"2024","Western Michigan","Mid-American","interceptions","2"
"2024","Ball State","Mid-American","tacklesForLoss","23"
"2024","Buffalo","Mid-American","fourthDownConversions","4"
"2024","Buffalo","Mid-American","turnovers","5"
"2024","Miami (OH)","Mid-American","firstDowns","86"
"2024","Kent State","Mid-American","kickReturnYards","241"
"2024","Buffalo","Mid-American","possessionTime","7815"
"2024","Ball State","Mid-American","firstDowns","103"
"2024","Northern Illinois","Mid-American","penalties","20"
"2024","Ball State","Mid-American","fumblesRecovered","3"
"2024","Akron","Mid-American","puntReturnYards","8"
"2024","Ohio","Mid-American","tacklesForLoss","37"
"2024","Miami (OH)","Mid-American","totalYards","1577"
"2024","Akron","Mid-American","kickReturnYards","103"
"2024","Toledo","Mid-American","fumblesLost","3"
"2024","Western Michigan","Mid-American","penalties","21"
"2024","Buffalo","Mid-American","totalYards","1268"
"2024","Akron","Mid-American","kickReturnTDs","0"
"2024","Ball State","Mid-American","passesIntercepted","1"
"2024","Ohio","Mid-American","thirdDowns","58"
"2024","Miami (OH)","Mid-American","fourthDownConversions","0"
"2024","Toledo","Mid-American","penaltyYards","265"
"2024","Northern Illinois","Mid-American","kickReturns","4"
"2024","Eastern Michigan","Mid-American","interceptionYards","11"
"2024","Ball State","Mid-American","puntReturnTDs","0"
"2024","Central Michigan","Mid-American","netPassingYards","1225"
"2024","Miami (OH)","Mid-American","passAttempts","183"
"2024","Akron","Mid-American","totalYards","1555"
"2024","Central Michigan","Mid-American","firstDowns","107"
"2024","Bowling Green","Mid-American","kickReturns","10"
"2024","Akron","Mid-American","rushingAttempts","153"
"2024","Central Michigan","Mid-American","tacklesForLoss","37"
"2024","Bowling Green","Mid-American","fourthDownConversions","5"
"2024","Western Michigan","Mid-American","puntReturnTDs","0"
"2024","Ohio","Mid-American","interceptionTDs","0"
"2024","Ohio","Mid-American","rushingAttempts","200"
"2024","Ohio","Mid-American","thirdDownConversions","22"
"2024","Eastern Michigan","Mid-American","interceptions","0"
"2024","Central Michigan","Mid-American","totalYards","2148"
"2024","Northern Illinois","Mid-American","possessionTime","10126"
"2024","Kent State","Mid-American","fourthDowns","8"
"2024","Buffalo","Mid-American","kickReturns","8"
"2024","Eastern Michigan","Mid-American","fourthDownConversions","6"
"2024","Ball State","Mid-American","thirdDowns","75"
"2024","Ball State","Mid-American","fumblesLost","1"
"2024","Ball State","Mid-American","kickReturnTDs","1"
"2024","Toledo","Mid-American","fumblesRecovered","4"
"2024","Central Michigan","Mid-American","passingTDs","8"
"2024","Western Michigan","Mid-American","netPassingYards","907"
"2024","Eastern Michigan","Mid-American","puntReturnTDs","1"
"2024","Toledo","Mid-American","possessionTime","8749"
"2024","Kent State","Mid-American","fourthDownConversions","3"
"2024","Bowling Green","Mid-American","passCompletions","112"
"2024","Eastern Michigan","Mid-American","thirdDownConversions","28"
"2024","Akron","Mid-American","sacks","11"
"2024","Bowling Green","Mid-American","interceptions","4"
"2024","Kent State","Mid-American","rushingTDs","2"
"2024","Western Michigan","Mid-American","kickReturnTDs","0"
"2024","Central Michigan","Mid-American","turnovers","11"
"2024","Northern Illinois","Mid-American","fourthDownConversions","5"
"2024","Toledo","Mid-American","rushingYards","622"
"2024","Miami (OH)","Mid-American","puntReturnYards","40"
"2024","Buffalo","Mid-American","puntReturnTDs","0"
"2024","Central Michigan","Mid-American","interceptions","7"
"2024","Toledo","Mid-American","sacks","14"
"2024","Kent State","Mid-American","possessionTime","8196"
"2024","Ohio","Mid-American","passingTDs","4"
"2024","Miami (OH)","Mid-American","fumblesRecovered","5"
"2024","Miami (OH)","Mid-American","kickReturnYards","213"
"2024","Northern Illinois","Mid-American","fourthDowns","7"
"2024","Toledo","Mid-American","puntReturnYards","219"
"2024","Ohio","Mid-American","puntReturns","6"
"2024","Bowling Green","Mid-American","netPassingYards","1245"
"2024","Central Michigan","Mid-American","kickReturns","16"
"2024","Western Michigan","Mid-American","puntReturns","7"
"2024","Akron","Mid-American","games","12"
"2024","Miami (OH)","Mid-American","penalties","29"
"2024","Western Michigan","Mid-American","possessionTime","8420"
"2024","Western Michigan","Mid-American","turnovers","5"
"2024","Ball State","Mid-American","interceptions","7"
"2024","Central Michigan","Mid-American","kickReturnTDs","1"
"2024","Eastern Michigan","Mid-American","possessionTime","9650"
"2024","Toledo","Mid-American","tacklesForLoss","33"
"2024","Northern Illinois","Mid-American","netPassingYards","980"
"2024","Eastern Michigan","Mid-American","fumblesLost","1"
"2024","Western Michigan","Mid-American","totalYards","1816"
"2024","Northern Illinois","Mid-American","passCompletions","76"
"2024","Central Michigan","Mid-American","puntReturnTDs","1"
"2024","Eastern Michigan","Mid-American","totalYards","1839"
"2024","Kent State","Mid-American","penaltyYards","176"
"2024","Buffalo","Mid-American","passCompletions","60"
"2024","Western Michigan","Mid-American","tacklesForLoss","28"
"2024","Kent State","Mid-American","puntReturns","3"
"2024","Bowling Green","Mid-American","passesIntercepted","1"
"2024","Central Michigan","Mid-American","fumblesLost","4"
"2024","Bowling Green","Mid-American","rushingYards","729"
"2024","Toledo","Mid-American","passAttempts","153"
"2024","Eastern Michigan","Mid-American","netPassingYards","1081"
"2024","Miami (OH)","Mid-American","tacklesForLoss","19"
"2024","Akron","Mid-American","penalties","35"
"2024","Central Michigan","Mid-American","rushingYards","923"
"2024","Toledo","Mid-American","fourthDownConversions","8"
"2024","Toledo","Mid-American","firstDowns","107"
"2024","Western Michigan","Mid-American","fourthDowns","10"
"2024","Eastern Michigan","Mid-American","sacks","16"
"2024","Ball State","Mid-American","rushingTDs","4"
"2024","Western Michigan","Mid-American","thirdDownConversions","19"
"2024","Buffalo","Mid-American","puntReturnYards","76"
"2024","Bowling Green","Mid-American","passAttempts","166"
"2024","Ohio","Mid-American","passAttempts","114"
"2024","Miami (OH)","Mid-American","interceptionTDs","0"
"2024","Akron","Mid-American","firstDowns","88"
"2024","Akron","Mid-American","kickReturns","6"
"2024","Toledo","Mid-American","rushingAttempts","185"
"2024","Buffalo","Mid-American","fumblesRecovered","1"
"2024","Toledo","Mid-American","kickReturnYards","240"
"2024","Kent State","Mid-American","thirdDownConversions","11"
"2024","Bowling Green","Mid-American","interceptionTDs","0"
"2024","Ball State","Mid-American","fourthDowns","14"
"2024","Northern Illinois","Mid-American","penaltyYards","196"
"2024","Northern Illinois","Mid-American","fumblesLost","5"
"2024","Miami (OH)","Mid-American","games","12"
"2024","Buffalo","Mid-American","rushingTDs","5"
"2024","Ball State","Mid-American","interceptionTDs","0"
"2024","Ohio","Mid-American","puntReturnTDs","0"
"2024","Buffalo","Mid-American","interceptions","2"
"2024","Bowling Green","Mid-American","kickReturnYards","293"
"2024","Ohio","Mid-American","turnovers","10"
"2024","Ohio","Mid-American","possessionTime","9304"
"2024","Ohio","Mid-American","firstDowns","103"
"2024","Western Michigan","Mid-American","passesIntercepted","2"
"2024","Ball State","Mid-American","totalYards","1629"
"2024","Northern Illinois","Mid-American","rushingTDs","10"
"2024","Buffalo","Mid-American","tacklesForLoss","42"
"2024","Central Michigan","Mid-American","thirdDowns","69"
"2024","Kent State","Mid-American","passesIntercepted","2"
"2024","Ohio","Mid-American","sacks","10"
"2024","Miami (OH)","Mid-American","fourthDowns","3"
"2024","Eastern Michigan","Mid-American","thirdDowns","76"
"2024","Western Michigan","Mid-American","rushingYards","909"
"2024","Miami (OH)","Mid-American","sacks","5"
"2024","Miami (OH)","Mid-American","thirdDowns","65"
"2024","Kent State","Mid-American","puntReturnTDs","0"
"2024","Ohio","Mid-American","penalties","31"
"2024","Northern Illinois","Mid-American","kickReturnYards","130"
"2024","Akron","Mid-American","fourthDownConversions","3"
"2024","Toledo","Mid-American","rushingTDs","8"
"2024","Central Michigan","Mid-American","interceptionYards","46"
"2024","Ohio","Mid-American","rushingYards","952"
"2024","Ball State","Mid-American","passingTDs","12"
"2024","Ball State","Mid-American","kickReturns","11"
"2024","Ball State","Mid-American","sacks","7"
"2024","Eastern Michigan","Mid-American","tacklesForLoss","35"
"2024","Akron","Mid-American","thirdDowns","80"
"2024","Northern Illinois","Mid-American","tacklesForLoss","30"
"2024","Northern Illinois","Mid-American","totalYards","2134"
"2024","Eastern Michigan","Mid-American","kickReturns","6"
"2024","Kent State","Mid-American","totalYards","1093"
"2024","Northern Illinois","Mid-American","firstDowns","113"
"2024","Akron","Mid-American","rushingYards","390"
"2024","Ball State","Mid-American","possessionTime","9801"
"2024","Ohio","Mid-American","netPassingYards","886"
"2024","Central Michigan","Mid-American","passesIntercepted","1"
"2024","Akron","Mid-American","possessionTime","10023"
"2024","Bowling Green","Mid-American","totalYards","1974"
"2024","Miami (OH)","Mid-American","kickReturnTDs","0"
"2024","Ball State","Mid-American","netPassingYards","1158"
"2024","Ohio","Mid-American","rushingTDs","9"
"2024","Western Michigan","Mid-American","passingTDs","7"
"2024","Ball State","Mid-American","penaltyYards","187"
"2024","Eastern Michigan","Mid-American","rushingYards","758"
"2024","Central Michigan","Mid-American","rushingTDs","7"
"2024","Miami (OH)","Mid-American","penaltyYards","233"
"2024","Central Michigan","Mid-American","puntReturnYards","140"
"2024","Northern Illinois","Mid-American","passesIntercepted","2"
"2024","Akron","Mid-American","passingTDs","7"
"2024","Ball State","Mid-American","turnovers","8"
"2024","Akron","Mid-American","fumblesRecovered","5"
"2024","Kent State","Mid-American","puntReturnYards","45"
"2024","Buffalo","Mid-American","interceptionTDs","1"
"2024","Bowling Green","Mid-American","fumblesRecovered","1"
"2024","Central Michigan","Mid-American","passCompletions","99"
"2024","Eastern Michigan","Mid-American","games","12"
"2024","Northern Illinois","Mid-American","thirdDowns","74"
"2024","Central Michigan","Mid-American","games","12"
"2024","Miami (OH)","Mid-American","possessionTime","8783"
"2024","Miami (OH)","Mid-American","interceptions","7"
"2024","Western Michigan","Mid-American","rushingTDs","11"
"2024","Eastern Michigan","Mid-American","passAttempts","152"
"2024","Western Michigan","Mid-American","passAttempts","112"
"2024","Eastern Michigan","Mid-American","penaltyYards","381"
"2024","Ball State","Mid-American","puntReturnYards","19"
"2024","Toledo","Mid-American","passingTDs","14"
"2024","Buffalo","Mid-American","sacks","8"
"2024","Bowling Green","Mid-American","fumblesLost","1"
"2024","Kent State","Mid-American","kickReturns","11"
"2024","Ball State","Mid-American","rushingYards","471"
"2024","Eastern Michigan","Mid-American","turnovers","1"
"2024","Toledo","Mid-American","interceptionTDs","0"
"2024","Central Michigan","Mid-American","fourthDowns","14"
"2024","Kent State","Mid-American","fumblesRecovered","2"
"2024","Western Michigan","Mid-American","penaltyYards","204"
"2024","Eastern Michigan","Mid-American","rushingTDs","10"
"2024","Toledo","Mid-American","games","12"
"2024","Northern Illinois","Mid-American","rushingYards","1154"
