"Game Id","School","Conference","HomeAway","Points","Stat Category","Stat Type","Athlete","Stat"
"401628449","Florida International","Conference USA","away","7","punting","LONG","Daton Montiel","54"
"401628449","Florida International","Conference USA","away","7","punting","In 20","Daton Montiel","2"
"401628449","Florida International","Conference USA","away","7","punting","TB","Daton Montiel","0"
"401628449","Florida International","Conference USA","away","7","punting","AVG","Daton Montiel","45.6"
"401628449","Florida International","Conference USA","away","7","punting","YDS","Daton Montiel","228"
"401628449","Florida International","Conference USA","away","7","punting","NO","Daton Montiel","5"
"401628449","Florida International","Conference USA","away","7","kicking","PTS","Chase Gabriel","1"
"401628449","Florida International","Conference USA","away","7","kicking","XP","Chase Gabriel","1/1"
"401628449","Florida International","Conference USA","away","7","kicking","LONG","Chase Gabriel","0"
"401628449","Florida International","Conference USA","away","7","kicking","PCT","Chase Gabriel","0.0"
"401628449","Florida International","Conference USA","away","7","kicking","FG","Chase Gabriel","0/0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Bobby Salla","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","J.T. Anderson","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Reggie Peterson","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Marquez Tatum","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Steven Shannon","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Keegan Davis","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Jeramy Passmore","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Hezekiah Masses","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Quaylen Hill","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Eddie Walls III","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Jamal Potts","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Brian Blades","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Travion Barnes","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Shamir Sterlin","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Elijah Anderson-Taylor","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Giovanni Davis","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","Dwight Nunoo","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","CJ Christian","0"
"401628449","Florida International","Conference USA","away","7","defensive","TD","JoJo Evans","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Bobby Salla","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","J.T. Anderson","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Reggie Peterson","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Marquez Tatum","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Steven Shannon","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Keegan Davis","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Jeramy Passmore","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Hezekiah Masses","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Quaylen Hill","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Eddie Walls III","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Jamal Potts","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Brian Blades","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Travion Barnes","1"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Shamir Sterlin","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Elijah Anderson-Taylor","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Giovanni Davis","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","Dwight Nunoo","1"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","CJ Christian","0"
"401628449","Florida International","Conference USA","away","7","defensive","QB HUR","JoJo Evans","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Bobby Salla","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","J.T. Anderson","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Reggie Peterson","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Marquez Tatum","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Steven Shannon","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Keegan Davis","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Jeramy Passmore","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Hezekiah Masses","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Quaylen Hill","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Eddie Walls III","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Jamal Potts","2"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Brian Blades","1"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Travion Barnes","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Shamir Sterlin","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Elijah Anderson-Taylor","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Giovanni Davis","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","Dwight Nunoo","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","CJ Christian","0"
"401628449","Florida International","Conference USA","away","7","defensive","PD","JoJo Evans","1"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Bobby Salla","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","J.T. Anderson","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Reggie Peterson","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Marquez Tatum","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Steven Shannon","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Keegan Davis","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Jeramy Passmore","1"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Hezekiah Masses","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Quaylen Hill","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Eddie Walls III","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Jamal Potts","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Brian Blades","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Travion Barnes","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Shamir Sterlin","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Elijah Anderson-Taylor","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Giovanni Davis","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","Dwight Nunoo","2"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","CJ Christian","0"
"401628449","Florida International","Conference USA","away","7","defensive","TFL","JoJo Evans","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Bobby Salla","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","J.T. Anderson","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Reggie Peterson","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Marquez Tatum","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Steven Shannon","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Keegan Davis","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Jeramy Passmore","1"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Hezekiah Masses","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Quaylen Hill","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Eddie Walls III","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Jamal Potts","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Brian Blades","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Travion Barnes","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Shamir Sterlin","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Elijah Anderson-Taylor","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Giovanni Davis","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","Dwight Nunoo","1"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","CJ Christian","0"
"401628449","Florida International","Conference USA","away","7","defensive","SACKS","JoJo Evans","0"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Bobby Salla","0"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","J.T. Anderson","0"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Reggie Peterson","0"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Marquez Tatum","0"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Steven Shannon","1"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Keegan Davis","1"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Jeramy Passmore","1"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Hezekiah Masses","0"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Quaylen Hill","1"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Eddie Walls III","2"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Jamal Potts","1"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Brian Blades","2"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Travion Barnes","3"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Shamir Sterlin","1"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Elijah Anderson-Taylor","1"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Giovanni Davis","3"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","Dwight Nunoo","5"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","CJ Christian","5"
"401628449","Florida International","Conference USA","away","7","defensive","SOLO","JoJo Evans","6"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Bobby Salla","1"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","J.T. Anderson","1"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Reggie Peterson","1"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Marquez Tatum","1"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Steven Shannon","1"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Keegan Davis","1"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Jeramy Passmore","1"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Hezekiah Masses","2"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Quaylen Hill","2"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Eddie Walls III","2"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Jamal Potts","3"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Brian Blades","3"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Travion Barnes","3"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Shamir Sterlin","4"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Elijah Anderson-Taylor","5"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Giovanni Davis","5"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","Dwight Nunoo","7"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","CJ Christian","9"
"401628449","Florida International","Conference USA","away","7","defensive","TOT","JoJo Evans","11"
"401628449","Florida International","Conference USA","away","7","fumbles","REC","Keyone Jenkins","0"
"401628449","Florida International","Conference USA","away","7","fumbles","LOST","Keyone Jenkins","0"
"401628449","Florida International","Conference USA","away","7","fumbles","FUM","Keyone Jenkins","2"
"401628449","Florida International","Conference USA","away","7","receiving","LONG","Kejon Owens","8"
"401628449","Florida International","Conference USA","away","7","receiving","LONG","Lexington Joseph","10"
"401628449","Florida International","Conference USA","away","7","receiving","LONG","Josiah Miamen","7"
"401628449","Florida International","Conference USA","away","7","receiving","LONG","Nazeviah Burris","12"
"401628449","Florida International","Conference USA","away","7","receiving","LONG","Eric Rivers","11"
"401628449","Florida International","Conference USA","away","7","receiving","LONG","Rocky Beers","8"
"401628449","Florida International","Conference USA","away","7","receiving","LONG","D.J. Washington","13"
"401628449","Florida International","Conference USA","away","7","receiving","LONG","Dean Patterson","11"
"401628449","Florida International","Conference USA","away","7","receiving","TD","Kejon Owens","0"
"401628449","Florida International","Conference USA","away","7","receiving","TD","Lexington Joseph","0"
"401628449","Florida International","Conference USA","away","7","receiving","TD","Josiah Miamen","0"
"401628449","Florida International","Conference USA","away","7","receiving","TD","Nazeviah Burris","0"
"401628449","Florida International","Conference USA","away","7","receiving","TD","Eric Rivers","0"
"401628449","Florida International","Conference USA","away","7","receiving","TD","Rocky Beers","1"
"401628449","Florida International","Conference USA","away","7","receiving","TD","D.J. Washington","0"
"401628449","Florida International","Conference USA","away","7","receiving","TD","Dean Patterson","0"
"401628449","Florida International","Conference USA","away","7","receiving","AVG","Kejon Owens","8.0"
"401628449","Florida International","Conference USA","away","7","receiving","AVG","Lexington Joseph","4.0"
"401628449","Florida International","Conference USA","away","7","receiving","AVG","Josiah Miamen","6.0"
"401628449","Florida International","Conference USA","away","7","receiving","AVG","Nazeviah Burris","12.0"
"401628449","Florida International","Conference USA","away","7","receiving","AVG","Eric Rivers","9.0"
"401628449","Florida International","Conference USA","away","7","receiving","AVG","Rocky Beers","4.5"
"401628449","Florida International","Conference USA","away","7","receiving","AVG","D.J. Washington","10.5"
"401628449","Florida International","Conference USA","away","7","receiving","AVG","Dean Patterson","5.6"
"401628449","Florida International","Conference USA","away","7","receiving","YDS","Kejon Owens","8"
"401628449","Florida International","Conference USA","away","7","receiving","YDS","Lexington Joseph","12"
"401628449","Florida International","Conference USA","away","7","receiving","YDS","Josiah Miamen","12"
"401628449","Florida International","Conference USA","away","7","receiving","YDS","Nazeviah Burris","12"
"401628449","Florida International","Conference USA","away","7","receiving","YDS","Eric Rivers","18"
"401628449","Florida International","Conference USA","away","7","receiving","YDS","Rocky Beers","18"
"401628449","Florida International","Conference USA","away","7","receiving","YDS","D.J. Washington","21"
"401628449","Florida International","Conference USA","away","7","receiving","YDS","Dean Patterson","28"
"401628449","Florida International","Conference USA","away","7","receiving","REC","Kejon Owens","1"
"401628449","Florida International","Conference USA","away","7","receiving","REC","Lexington Joseph","3"
"401628449","Florida International","Conference USA","away","7","receiving","REC","Josiah Miamen","2"
"401628449","Florida International","Conference USA","away","7","receiving","REC","Nazeviah Burris","1"
"401628449","Florida International","Conference USA","away","7","receiving","REC","Eric Rivers","2"
"401628449","Florida International","Conference USA","away","7","receiving","REC","Rocky Beers","4"
"401628449","Florida International","Conference USA","away","7","receiving","REC","D.J. Washington","2"
"401628449","Florida International","Conference USA","away","7","receiving","REC","Dean Patterson","5"
"401628449","Florida International","Conference USA","away","7","rushing","LONG","Keyone Jenkins","4"
"401628449","Florida International","Conference USA","away","7","rushing","LONG","Nazeviah Burris","0"
"401628449","Florida International","Conference USA","away","7","rushing","LONG","Lexington Joseph","3"
"401628449","Florida International","Conference USA","away","7","rushing","LONG","Shaborne Demps","4"
"401628449","Florida International","Conference USA","away","7","rushing","LONG","Amari Jones","7"
"401628449","Florida International","Conference USA","away","7","rushing","LONG","Shomari Lawrence","5"
"401628449","Florida International","Conference USA","away","7","rushing","LONG","Kejon Owens","23"
"401628449","Florida International","Conference USA","away","7","rushing","TD","Keyone Jenkins","0"
"401628449","Florida International","Conference USA","away","7","rushing","TD","Nazeviah Burris","0"
"401628449","Florida International","Conference USA","away","7","rushing","TD","Lexington Joseph","0"
"401628449","Florida International","Conference USA","away","7","rushing","TD","Shaborne Demps","0"
"401628449","Florida International","Conference USA","away","7","rushing","TD","Amari Jones","0"
"401628449","Florida International","Conference USA","away","7","rushing","TD","Shomari Lawrence","0"
"401628449","Florida International","Conference USA","away","7","rushing","TD","Kejon Owens","0"
"401628449","Florida International","Conference USA","away","7","rushing","AVG","Keyone Jenkins","-1.1"
"401628449","Florida International","Conference USA","away","7","rushing","AVG","Nazeviah Burris","-2.0"
"401628449","Florida International","Conference USA","away","7","rushing","AVG","Lexington Joseph","0.5"
"401628449","Florida International","Conference USA","away","7","rushing","AVG","Shaborne Demps","4.0"
"401628449","Florida International","Conference USA","away","7","rushing","AVG","Amari Jones","3.0"
"401628449","Florida International","Conference USA","away","7","rushing","AVG","Shomari Lawrence","3.0"
"401628449","Florida International","Conference USA","away","7","rushing","AVG","Kejon Owens","6.0"
"401628449","Florida International","Conference USA","away","7","rushing","YDS","Keyone Jenkins","-11"
"401628449","Florida International","Conference USA","away","7","rushing","YDS","Nazeviah Burris","-2"
"401628449","Florida International","Conference USA","away","7","rushing","YDS","Lexington Joseph","2"
"401628449","Florida International","Conference USA","away","7","rushing","YDS","Shaborne Demps","4"
"401628449","Florida International","Conference USA","away","7","rushing","YDS","Amari Jones","6"
