"Game Id","School","Conference","HomeAway","Points","Stat Category","Stat Type","Athlete","Stat"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Noel Roach","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Devonte Nelson","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Darrian Lewis","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Paul Lewis III","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Antavious Fish","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","C.J. Nunnally","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Daymon David","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Catrell White","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Rodrick Hunter","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Terence Thomas","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Kiawan Murphy","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Dante Jackson","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Liam Reardon","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Nathan Kapongo","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Lama Lavea","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Kam Cheatom","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Bruno Dall","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Charles Kellom","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Bennett Adler","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Justin Anderson","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Melvin Spriggs","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Shammond Cooper","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Aman Greenwood","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Rich Benenge","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Bryan McCoy","0"
"401628455","Akron","Mid-American","away","6","defensive","SACKS","Malcom DeWalt IV","0"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Catrell White","0"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Rodrick Hunter","0"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Terence Thomas","0"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Kiawan Murphy","0"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Dante Jackson","0"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Liam Reardon","0"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Nathan Kapongo","0"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Lama Lavea","0"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Kam Cheatom","1"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Bruno Dall","1"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Charles Kellom","1"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Bennett Adler","1"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Justin Anderson","1"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Melvin Spriggs","1"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Shammond Cooper","1"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Aman Greenwood","2"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Rich Benenge","0"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Bryan McCoy","1"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Malcom DeWalt IV","2"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Noel Roach","2"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Devonte Nelson","2"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Darrian Lewis","3"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Paul Lewis III","3"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Antavious Fish","0"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","C.J. Nunnally","2"
"401628455","Akron","Mid-American","away","6","defensive","SOLO","Daymon David","5"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Catrell White","1"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Rodrick Hunter","1"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Terence Thomas","1"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Kiawan Murphy","1"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Dante Jackson","1"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Liam Reardon","1"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Nathan Kapongo","1"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Lama Lavea","1"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Kam Cheatom","1"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Bruno Dall","1"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Charles Kellom","1"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Bennett Adler","1"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Justin Anderson","1"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Melvin Spriggs","2"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Shammond Cooper","2"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Aman Greenwood","2"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Rich Benenge","3"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Bryan McCoy","3"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Malcom DeWalt IV","3"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Noel Roach","3"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Devonte Nelson","4"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Darrian Lewis","4"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Paul Lewis III","4"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Antavious Fish","5"
"401628455","Akron","Mid-American","away","6","defensive","TOT","C.J. Nunnally","5"
"401628455","Akron","Mid-American","away","6","defensive","TOT","Daymon David","6"
"401628455","Akron","Mid-American","away","6","defensive","TD","Catrell White","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Rodrick Hunter","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Terence Thomas","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Kiawan Murphy","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Dante Jackson","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Liam Reardon","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Nathan Kapongo","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Lama Lavea","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Kam Cheatom","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Bruno Dall","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Charles Kellom","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Bennett Adler","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Justin Anderson","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Melvin Spriggs","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Shammond Cooper","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Aman Greenwood","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Rich Benenge","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Bryan McCoy","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Malcom DeWalt IV","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Noel Roach","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Devonte Nelson","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Darrian Lewis","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Paul Lewis III","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Antavious Fish","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","C.J. Nunnally","0"
"401628455","Akron","Mid-American","away","6","defensive","TD","Daymon David","0"
"401628455","Akron","Mid-American","away","6","defensive","QB HUR","Catrell White","0"
