"Season","Team","Conference","StatName","StatValue"
"2024","Ole Miss","SEC","fumblesRecovered","4"
"2024","Tennessee","SEC","rushingTDs","17"
"2024","Vanderbilt","SEC","passAttempts","107"
"2024","Texas","SEC","passingTDs","17"
"2024","Auburn","SEC","fumblesRecovered","0"
"2024","Texas A&M","SEC","kickReturns","5"
"2024","Arkansas","SEC","kickReturnYards","73"
"2024","Auburn","SEC","rushingTDs","7"
"2024","Georgia","SEC","tacklesForLoss","33"
"2024","South Carolina","SEC","fourthDownConversions","7"
"2024","South Carolina","SEC","passCompletions","72"
"2024","Missouri","SEC","sacks","9"
"2024","Texas A&M","SEC","rushingYards","1397"
"2024","LSU","SEC","netPassingYards","1685"
"2024","Alabama","SEC","puntReturnYards","86"
"2024","Auburn","SEC","sacks","12"
"2024","Mississippi State","SEC","firstDowns","108"
"2024","Texas","SEC","penaltyYards","249"
"2024","Georgia","SEC","passCompletions","116"
"2024","South Carolina","SEC","sacks","15"
"2024","Texas","SEC","penalties","32"
"2024","Oklahoma","SEC","fourthDownConversions","4"
"2024","Kentucky","SEC","possessionTime","9641"
"2024","Texas","SEC","fumblesRecovered","2"
"2024","Texas","SEC","kickReturns","6"
"2024","Texas A&M","SEC","fourthDownConversions","5"
"2024","LSU","SEC","rushingTDs","8"
"2024","Arkansas","SEC","firstDowns","162"
"2024","Kentucky","SEC","kickReturns","12"
"2024","Oklahoma","SEC","passingTDs","8"
"2024","Missouri","SEC","fumblesRecovered","1"
"2024","South Carolina","SEC","rushingTDs","11"
"2024","Kentucky","SEC","fourthDowns","7"
"2024","Kentucky","SEC","rushingAttempts","203"
"2024","Texas","SEC","tacklesForLoss","38"
"2024","Oklahoma","SEC","rushingYards","646"
"2024","Florida","SEC","puntReturnTDs","0"
"2024","Kentucky","SEC","kickReturnTDs","0"
"2024","Kentucky","SEC","games","12"
"2024","Vanderbilt","SEC","penalties","35"
"2024","Vanderbilt","SEC","rushingYards","845"
"2024","Arkansas","SEC","games","12"
"2024","Texas A&M","SEC","firstDowns","131"
"2024","Tennessee","SEC","penaltyYards","318"
"2024","LSU","SEC","interceptionYards","0"
"2024","Missouri","SEC","totalYards","2143"
"2024","Florida","SEC","rushingAttempts","155"
"2024","Mississippi State","SEC","interceptionYards","51"
"2024","LSU","SEC","kickReturnTDs","0"
"2024","Texas A&M","SEC","interceptionYards","76"
"2024","Georgia","SEC","possessionTime","8579"
"2024","Oklahoma","SEC","rushingAttempts","175"
"2024","Alabama","SEC","interceptionYards","118"
"2024","Texas","SEC","puntReturnYards","64"
"2024","Georgia","SEC","rushingAttempts","144"
"2024","Vanderbilt","SEC","kickReturns","5"
"2024","Tennessee","SEC","puntReturns","14"
"2024","Vanderbilt","SEC","passingTDs","9"
"2024","Tennessee","SEC","interceptionTDs","1"
"2024","Auburn","SEC","rushingAttempts","188"
"2024","Georgia","SEC","rushingYards","658"
"2024","Kentucky","SEC","fumblesLost","1"
"2024","LSU","SEC","tacklesForLoss","33"
"2024","Texas A&M","SEC","penalties","45"
"2024","Kentucky","SEC","fumblesRecovered","2"
"2024","Florida","SEC","rushingTDs","11"
"2024","Tennessee","SEC","passCompletions","95"
"2024","Oklahoma","SEC","penaltyYards","284"
"2024","Texas A&M","SEC","interceptionTDs","1"
"2024","Missouri","SEC","interceptionYards","62"
"2024","Kentucky","SEC","interceptions","3"
"2024","Arkansas","SEC","possessionTime","11914"
"2024","South Carolina","SEC","puntReturnTDs","0"
"2024","Texas A&M","SEC","puntReturnYards","29"
"2024","Ole Miss","SEC","penalties","49"
"2024","Arkansas","SEC","passingTDs","5"
"2024","Oklahoma","SEC","fourthDowns","7"
"2024","Vanderbilt","SEC","puntReturns","9"
"2024","Texas","SEC","rushingTDs","13"
"2024","Texas","SEC","passesIntercepted","7"
"2024","Ole Miss","SEC","totalYards","3461"
"2024","LSU","SEC","puntReturnYards","35"
"2024","Texas","SEC","totalYards","2567"
"2024","LSU","SEC","rushingAttempts","134"
"2024","South Carolina","SEC","fumblesRecovered","4"
"2024","Vanderbilt","SEC","firstDowns","102"
"2024","Arkansas","SEC","turnovers","9"
"2024","Ole Miss","SEC","rushingTDs","20"
"2024","Oklahoma","SEC","kickReturnYards","52"
"2024","Texas","SEC","turnovers","7"
"2024","Arkansas","SEC","rushingTDs","20"
"2024","Ole Miss","SEC","kickReturns","4"
"2024","LSU","SEC","sacks","15"
"2024","Texas A&M","SEC","netPassingYards","1086"
"2024","Texas A&M","SEC","totalYards","2483"
"2024","South Carolina","SEC","passingTDs","5"
"2024","Texas A&M","SEC","kickReturnTDs","0"
"2024","Florida","SEC","thirdDowns","51"
"2024","Auburn","SEC","turnovers","15"
"2024","Kentucky","SEC","interceptionTDs","1"
"2024","Texas A&M","SEC","rushingAttempts","246"
"2024","Ole Miss","SEC","kickReturnTDs","0"
"2024","Arkansas","SEC","fourthDownConversions","6"
"2024","Georgia","SEC","fourthDowns","9"
"2024","Ole Miss","SEC","firstDowns","161"
"2024","Vanderbilt","SEC","thirdDowns","67"
"2024","Georgia","SEC","kickReturns","5"
"2024","LSU","SEC","fourthDownConversions","2"
"2024","Vanderbilt","SEC","thirdDownConversions","33"
"2024","Missouri","SEC","passAttempts","181"
"2024","Oklahoma","SEC","netPassingYards","846"
"2024","Mississippi State","SEC","games","12"
"2024","Missouri","SEC","games","12"
"2024","Georgia","SEC","netPassingYards","1449"
"2024","Ole Miss","SEC","thirdDowns","66"
"2024","Kentucky","SEC","rushingTDs","6"
"2024","Mississippi State","SEC","possessionTime","7918"
"2024","Georgia","SEC","puntReturnTDs","0"
"2024","Arkansas","SEC","kickReturns","4"
"2024","Alabama","SEC","kickReturnTDs","0"
"2024","Mississippi State","SEC","puntReturns","8"
"2024","Florida","SEC","fourthDownConversions","4"
"2024","Texas A&M","SEC","tacklesForLoss","40"
"2024","South Carolina","SEC","penaltyYards","376"
"2024","Florida","SEC","passingTDs","9"
"2024","Florida","SEC","penaltyYards","285"
"2024","LSU","SEC","possessionTime","9444"
"2024","Missouri","SEC","penalties","34"
"2024","Georgia","SEC","sacks","11"
"2024","Ole Miss","SEC","fourthDowns","12"
"2024","Kentucky","SEC","kickReturnYards","194"
"2024","LSU","SEC","fumblesRecovered","4"
"2024","Tennessee","SEC","fourthDowns","8"
"2024","Ole Miss","SEC","fourthDownConversions","7"
"2024","Georgia","SEC","passAttempts","173"
"2024","Oklahoma","SEC","turnovers","5"
"2024","Texas","SEC","sacks","12"
"2024","Alabama","SEC","tacklesForLoss","31"
"2024","Mississippi State","SEC","passesIntercepted","1"
"2024","Georgia","SEC","interceptionTDs","0"
"2024","Texas","SEC","puntReturns","10"
"2024","Ole Miss","SEC","interceptionTDs","0"
"2024","Missouri","SEC","interceptions","1"
"2024","Missouri","SEC","kickReturnTDs","0"
"2024","Missouri","SEC","rushingTDs","11"
"2024","Texas","SEC","puntReturnTDs","0"
"2024","Oklahoma","SEC","interceptions","3"
"2024","Arkansas","SEC","kickReturnTDs","0"
"2024","Texas","SEC","netPassingYards","1610"
"2024","Alabama","SEC","firstDowns","101"
"2024","Florida","SEC","interceptions","5"
"2024","Arkansas","SEC","fourthDowns","13"
"2024","Tennessee","SEC","passesIntercepted","2"
"2024","Mississippi State","SEC","thirdDownConversions","33"
"2024","Arkansas","SEC","thirdDowns","90"
"2024","Florida","SEC","tacklesForLoss","30"
"2024","Ole Miss","SEC","interceptionYards","5"
"2024","Texas A&M","SEC","fourthDowns","8"
"2024","Florida","SEC","passesIntercepted","2"
"2024","Alabama","SEC","penaltyYards","366"
"2024","Alabama","SEC","passingTDs","11"
"2024","Auburn","SEC","totalYards","2667"
"2024","Florida","SEC","thirdDownConversions","21"
"2024","Oklahoma","SEC","puntReturnYards","89"
"2024","Texas A&M","SEC","passAttempts","145"
"2024","Arkansas","SEC","sacks","14"
"2024","Oklahoma","SEC","tacklesForLoss","40"
"2024","Ole Miss","SEC","passesIntercepted","5"
"2024","Kentucky","SEC","puntReturnYards","40"
"2024","Georgia","SEC","interceptions","3"
"2024","Vanderbilt","SEC","interceptionTDs","2"
"2024","Kentucky","SEC","passesIntercepted","4"
"2024","Missouri","SEC","puntReturns","3"
"2024","Missouri","SEC","rushingAttempts","191"
"2024","Georgia","SEC","interceptionYards","0"
"2024","Mississippi State","SEC","kickReturnYards","153"
"2024","Missouri","SEC","turnovers","2"
"2024","Texas A&M","SEC","thirdDowns","74"
"2024","Missouri","SEC","passCompletions","120"
"2024","Auburn","SEC","games","12"
"2024","Kentucky","SEC","thirdDownConversions","26"
"2024","South Carolina","SEC","fumblesLost","5"
"2024","Texas A&M","SEC","fumblesLost","1"
"2024","Missouri","SEC","thirdDownConversions","40"
"2024","Auburn","SEC","fumblesLost","6"
"2024","LSU","SEC","puntReturns","8"
"2024","Arkansas","SEC","tacklesForLoss","30"
"2024","Vanderbilt","SEC","rushingTDs","11"
"2024","Texas A&M","SEC","thirdDownConversions","31"
"2024","Oklahoma","SEC","games","12"
"2024","Arkansas","SEC","interceptionTDs","0"
"2024","Alabama","SEC","thirdDowns","57"
"2024","Texas A&M","SEC","sacks","13"
"2024","Alabama","SEC","games","12"
"2024","Auburn","SEC","fourthDowns","12"
"2024","Arkansas","SEC","puntReturnTDs","0"
"2024","Alabama","SEC","interceptionTDs","0"
"2024","Texas","SEC","firstDowns","116"
"2024","Alabama","SEC","rushingTDs","20"
"2024","Mississippi State","SEC","interceptions","1"
"2024","Alabama","SEC","possessionTime","8269"
"2024","Texas","SEC","thirdDowns","60"
"2024","Tennessee","SEC","turnovers","5"
"2024","Arkansas","SEC","thirdDownConversions","47"
"2024","Georgia","SEC","firstDowns","104"
"2024","Mississippi State","SEC","totalYards","1907"
"2024","Florida","SEC","fourthDowns","8"
"2024","Vanderbilt","SEC","puntReturnYards","168"
"2024","South Carolina","SEC","puntReturns","11"
"2024","Kentucky","SEC","tacklesForLoss","31"
"2024","Missouri","SEC","kickReturns","9"
"2024","Vanderbilt","SEC","kickReturnYards","88"
"2024","Auburn","SEC","passCompletions","106"
"2024","LSU","SEC","penalties","35"
"2024","Arkansas","SEC","fumblesLost","4"
"2024","South Carolina","SEC","thirdDownConversions","21"
"2024","Ole Miss","SEC","thirdDownConversions","28"
"2024","Oklahoma","SEC","penalties","31"
"2024","Tennessee","SEC","passingTDs","9"
"2024","Florida","SEC","passCompletions","100"
"2024","LSU","SEC","kickReturns","11"
"2024","Oklahoma","SEC","passAttempts","140"
"2024","Auburn","SEC","netPassingYards","1674"
"2024","Alabama","SEC","rushingYards","971"
"2024","Auburn","SEC","kickReturns","13"
"2024","Tennessee","SEC","passAttempts","142"
"2024","Mississippi State","SEC","rushingTDs","8"
"2024","LSU","SEC","turnovers","5"
"2024","Vanderbilt","SEC","interceptionYards","92"
"2024","Georgia","SEC","puntReturns","11"
"2024","Georgia","SEC","fumblesRecovered","2"
"2024","Florida","SEC","netPassingYards","1343"
"2024","Texas","SEC","fourthDownConversions","4"
"2024","Texas","SEC","kickReturnTDs","0"
"2024","Tennessee","SEC","games","12"
"2024","LSU","SEC","thirdDowns","60"
"2024","Missouri","SEC","firstDowns","115"
"2024","LSU","SEC","fourthDowns","5"
"2024","Alabama","SEC","puntReturns","10"
"2024","Missouri","SEC","fumblesLost","1"
"2024","Arkansas","SEC","passCompletions","121"
"2024","Kentucky","SEC","turnovers","4"
"2024","Auburn","SEC","thirdDowns","63"
"2024","Mississippi State","SEC","sacks","5"
"2024","Florida","SEC","possessionTime","8046"
"2024","Texas","SEC","rushingYards","957"
"2024","Alabama","SEC","penalties","40"
"2024","Kentucky","SEC","interceptionYards","36"
"2024","Kentucky","SEC","penalties","28"
"2024","Tennessee","SEC","possessionTime","9164"
"2024","Texas A&M","SEC","passCompletions","84"
"2024","Tennessee","SEC","thirdDowns","79"
"2024","Auburn","SEC","puntReturns","13"
"2024","Tennessee","SEC","kickReturnYards","91"
"2024","Georgia","SEC","games","12"
"2024","Ole Miss","SEC","penaltyYards","482"
"2024","Kentucky","SEC","penaltyYards","206"
"2024","Ole Miss","SEC","netPassingYards","2237"
"2024","Vanderbilt","SEC","fourthDowns","4"
"2024","Mississippi State","SEC","passAttempts","146"
"2024","LSU","SEC","interceptions","4"
"2024","Auburn","SEC","passingTDs","16"
"2024","Georgia","SEC","puntReturnYards","91"
"2024","Ole Miss","SEC","interceptions","2"
"2024","Tennessee","SEC","fumblesRecovered","5"
"2024","South Carolina","SEC","possessionTime","9549"
"2024","Alabama","SEC","puntReturnTDs","0"
"2024","Florida","SEC","games","12"
"2024","Kentucky","SEC","totalYards","1608"
"2024","Florida","SEC","sacks","13"
"2024","South Carolina","SEC","turnovers","8"
"2024","Mississippi State","SEC","puntReturnYards","133"
"2024","Texas A&M","SEC","turnovers","3"
"2024","Ole Miss","SEC","fumblesLost","3"
"2024","Texas","SEC","interceptions","4"
"2024","Oklahoma","SEC","thirdDownConversions","18"
"2024","Tennessee","SEC","netPassingYards","1261"
"2024","Auburn","SEC","interceptions","9"
"2024","Vanderbilt","SEC","sacks","11"
"2024","Alabama","SEC","passesIntercepted","5"
"2024","Arkansas","SEC","netPassingYards","1712"
"2024","Arkansas","SEC","totalYards","2906"
"2024","Oklahoma","SEC","passesIntercepted","5"
"2024","Florida","SEC","firstDowns","103"
"2024","Tennessee","SEC","kickReturns","4"
"2024","Arkansas","SEC","fumblesRecovered","1"
"2024","Missouri","SEC","penaltyYards","283"
"2024","Texas","SEC","rushingAttempts","191"
"2024","Kentucky","SEC","passAttempts","118"
"2024","Georgia","SEC","passingTDs","12"
"2024","LSU","SEC","interceptionTDs","0"
"2024","Mississippi State","SEC","netPassingYards","1218"
"2024","Alabama","SEC","turnovers","7"
"2024","Georgia","SEC","passesIntercepted","2"
"2024","Georgia","SEC","kickReturnYards","94"
"2024","Tennessee","SEC","sacks","9"
"2024","Auburn","SEC","puntReturnTDs","1"
"2024","Ole Miss","SEC","kickReturnYards","65"
"2024","Tennessee","SEC","puntReturnTDs","1"
"2024","Oklahoma","SEC","puntReturnTDs","0"
"2024","Tennessee","SEC","fumblesLost","2"
"2024","Oklahoma","SEC","fumblesRecovered","8"
"2024","Arkansas","SEC","puntReturns","5"
"2024","Ole Miss","SEC","passingTDs","14"
"2024","Mississippi State","SEC","rushingAttempts","194"
"2024","Alabama","SEC","fourthDowns","4"
"2024","Vanderbilt","SEC","tacklesForLoss","31"
"2024","Ole Miss","SEC","turnovers","5"
"2024","Kentucky","SEC","firstDowns","102"
"2024","Alabama","SEC","kickReturns","8"
"2024","Oklahoma","SEC","thirdDowns","68"
"2024","Kentucky","SEC","puntReturns","7"
"2024","Auburn","SEC","thirdDownConversions","26"
"2024","Auburn","SEC","possessionTime","9181"
"2024","Alabama","SEC","kickReturnYards","181"
"2024","Ole Miss","SEC","puntReturnYards","109"
"2024","Mississippi State","SEC","tacklesForLoss","19"
"2024","Georgia","SEC","totalYards","2107"
"2024","Tennessee","SEC","kickReturnTDs","0"
"2024","Florida","SEC","totalYards","2056"
"2024","Texas A&M","SEC","penaltyYards","385"
"2024","Tennessee","SEC","tacklesForLoss","39"
"2024","Texas A&M","SEC","possessionTime","11516"
"2024","Kentucky","SEC","sacks","9"
"2024","Auburn","SEC","kickReturnYards","317"
"2024","Vanderbilt","SEC","fumblesLost","1"
"2024","Mississippi State","SEC","fumblesLost","4"
"2024","Alabama","SEC","fumblesLost","5"
"2024","Auburn","SEC","interceptionTDs","0"
"2024","Kentucky","SEC","puntReturnTDs","0"
"2024","LSU","SEC","kickReturnYards","256"
"2024","Vanderbilt","SEC","kickReturnTDs","0"
"2024","Missouri","SEC","passingTDs","5"
"2024","Texas A&M","SEC","puntReturnTDs","0"
"2024","Arkansas","SEC","penaltyYards","324"
"2024","Auburn","SEC","fourthDownConversions","5"
"2024","Alabama","SEC","fumblesRecovered","3"
"2024","Mississippi State","SEC","kickReturnTDs","0"
"2024","Texas A&M","SEC","interceptions","2"
"2024","Arkansas","SEC","rushingAttempts","247"
"2024","Mississippi State","SEC","penaltyYards","299"
"2024","Alabama","SEC","thirdDownConversions","27"
"2024","South Carolina","SEC","passAttempts","119"
"2024","Florida","SEC","interceptionTDs","0"
"2024","LSU","SEC","penaltyYards","273"
"2024","Georgia","SEC","penalties","38"
"2024","Arkansas","SEC","interceptions","5"
"2024","Auburn","SEC","kickReturnTDs","0"
"2024","Mississippi State","SEC","turnovers","5"
"2024","South Carolina","SEC","rushingYards","927"
"2024","Georgia","SEC","thirdDowns","61"
"2024","Florida","SEC","kickReturnYards","160"
"2024","Missouri","SEC","puntReturnTDs","0"
"2024","Missouri","SEC","passesIntercepted","4"
"2024","Ole Miss","SEC","passAttempts","197"
"2024","Kentucky","SEC","thirdDowns","64"
"2024","Alabama","SEC","rushingAttempts","176"
"2024","Florida","SEC","puntReturns","6"
"2024","South Carolina","SEC","penalties","41"
"2024","Georgia","SEC","kickReturnTDs","0"
"2024","Auburn","SEC","penaltyYards","325"
"2024","LSU","SEC","passCompletions","142"
"2024","South Carolina","SEC","fourthDowns","12"
"2024","Florida","SEC","passAttempts","139"
"2024","LSU","SEC","games","12"
"2024","Alabama","SEC","interceptions","2"
"2024","South Carolina","SEC","passesIntercepted","6"
"2024","Texas","SEC","thirdDownConversions","31"
"2024","Alabama","SEC","passCompletions","89"
"2024","Tennessee","SEC","fourthDownConversions","5"
"2024","Ole Miss","SEC","puntReturns","12"
"2024","Mississippi State","SEC","penalties","34"
"2024","Mississippi State","SEC","passCompletions","93"
"2024","Ole Miss","SEC","tacklesForLoss","63"
"2024","Texas A&M","SEC","passingTDs","8"
"2024","Kentucky","SEC","passingTDs","4"
"2024","Texas A&M","SEC","kickReturnYards","75"
"2024","Oklahoma","SEC","firstDowns","83"
"2024","Texas","SEC","fumblesLost","3"
"2024","Oklahoma","SEC","possessionTime","8041"
"2024","Missouri","SEC","fourthDownConversions","3"
"2024","Auburn","SEC","tacklesForLoss","34"
"2024","Arkansas","SEC","passesIntercepted","6"
"2024","Oklahoma","SEC","passCompletions","85"
"2024","Vanderbilt","SEC","netPassingYards","990"
"2024","Ole Miss","SEC","possessionTime","9599"
"2024","Alabama","SEC","sacks","10"
"2024","LSU","SEC","passingTDs","15"
"2024","Kentucky","SEC","rushingYards","756"
"2024","Missouri","SEC","rushingYards","904"
"2024","Florida","SEC","kickReturns","7"
"2024","Tennessee","SEC","thirdDownConversions","38"
"2024","LSU","SEC","puntReturnTDs","0"
"2024","Georgia","SEC","fourthDownConversions","8"
"2024","Alabama","SEC","totalYards","2341"
"2024","LSU","SEC","fumblesLost","1"
"2024","Vanderbilt","SEC","fourthDownConversions","3"
"2024","Missouri","SEC","kickReturnYards","189"
"2024","Florida","SEC","rushingYards","713"
"2024","Mississippi State","SEC","puntReturnTDs","1"
"2024","Tennessee","SEC","penalties","38"
"2024","Vanderbilt","SEC","passCompletions","71"
"2024","Oklahoma","SEC","sacks","18"
"2024","Tennessee","SEC","totalYards","2595"
"2024","South Carolina","SEC","puntReturnYards","96"
"2024","Arkansas","SEC","passAttempts","208"
"2024","Texas","SEC","kickReturnYards","139"
"2024","Mississippi State","SEC","kickReturns","6"
"2024","South Carolina","SEC","interceptions","3"
"2024","Mississippi State","SEC","thirdDowns","72"
"2024","Auburn","SEC","penalties","36"
"2024","Texas","SEC","games","12"
"2024","South Carolina","SEC","netPassingYards","873"
"2024","LSU","SEC","thirdDownConversions","31"
"2024","Arkansas","SEC","rushingYards","1194"
"2024","South Carolina","SEC","interceptionYards","63"
"2024","Georgia","SEC","rushingTDs","8"
"2024","Alabama","SEC","netPassingYards","1370"
"2024","Florida","SEC","turnovers","7"
"2024","Missouri","SEC","interceptionTDs","1"
"2024","Vanderbilt","SEC","turnovers","1"
"2024","Texas A&M","SEC","puntReturns","5"
"2024","Auburn","SEC","rushingYards","993"
"2024","Auburn","SEC","passAttempts","175"
"2024","Auburn","SEC","passesIntercepted","4"
"2024","Missouri","SEC","thirdDowns","79"
"2024","Florida","SEC","penalties","30"
"2024","Mississippi State","SEC","interceptionTDs","1"
"2024","Vanderbilt","SEC","fumblesRecovered","1"
"2024","Florida","SEC","interceptionYards","0"
"2024","LSU","SEC","totalYards","2337"
"2024","Georgia","SEC","penaltyYards","375"
"2024","South Carolina","SEC","kickReturns","5"
"2024","Oklahoma","SEC","totalYards","1492"
"2024","Kentucky","SEC","passCompletions","69"
"2024","Ole Miss","SEC","rushingAttempts","230"
"2024","Ole Miss","SEC","games","12"
"2024","Missouri","SEC","netPassingYards","1239"
"2024","Vanderbilt","SEC","puntReturnTDs","1"
"2024","Oklahoma","SEC","puntReturns","11"
"2024","Mississippi State","SEC","fourthDowns","13"
"2024","Texas","SEC","passCompletions","115"
"2024","Texas","SEC","passAttempts","161"
"2024","Texas","SEC","possessionTime","8978"
"2024","Mississippi State","SEC","fumblesRecovered","3"
"2024","South Carolina","SEC","games","12"
"2024","Georgia","SEC","fumblesLost","1"
"2024","Tennessee","SEC","rushingYards","1334"
"2024","Georgia","SEC","turnovers","4"
"2024","LSU","SEC","rushingYards","652"
"2024","Texas","SEC","interceptionTDs","1"
"2024","Arkansas","SEC","interceptionYards","54"
"2024","Arkansas","SEC","penalties","39"
"2024","Mississippi State","SEC","fourthDownConversions","7"
"2024","Ole Miss","SEC","passCompletions","137"
"2024","Alabama","SEC","fourthDownConversions","3"
"2024","South Carolina","SEC","interceptionTDs","1"
"2024","South Carolina","SEC","totalYards","1800"
"2024","Oklahoma","SEC","interceptionYards","101"
"2024","LSU","SEC","firstDowns","127"
