"Season","Team","Conference","StatName","StatValue"
"2024","San José State","Mountain West","netPassingYards","1643"
"2024","San Diego State","Mountain West","tacklesForLoss","33"
"2024","Fresno State","Mountain West","thirdDowns","67"
"2024","Colorado State","Mountain West","thirdDownConversions","23"
"2024","Colorado State","Mountain West","rushingYards","895"
"2024","Fresno State","Mountain West","possessionTime","9340"
"2024","Utah State","Mountain West","kickReturnTDs","0"
"2024","Wyoming","Mountain West","netPassingYards","707"
"2024","Fresno State","Mountain West","fumblesLost","1"
"2024","Colorado State","Mountain West","puntReturnTDs","1"
"2024","Utah State","Mountain West","passingTDs","10"
"2024","UNLV","Mountain West","passAttempts","92"
"2024","New Mexico","Mountain West","fumblesRecovered","5"
"2024","Boise State","Mountain West","kickReturnYards","224"
"2024","Nevada","Mountain West","puntReturnYards","76"
"2024","San José State","Mountain West","rushingAttempts","138"
"2024","Nevada","Mountain West","interceptionTDs","0"
"2024","UNLV","Mountain West","fumblesLost","1"
"2024","San José State","Mountain West","tacklesForLoss","35"
"2024","Hawai'i","Mountain West","rushingAttempts","128"
"2024","Wyoming","Mountain West","puntReturns","4"
"2024","San José State","Mountain West","kickReturnTDs","0"
"2024","Colorado State","Mountain West","puntReturns","7"
"2024","Utah State","Mountain West","kickReturnYards","205"
"2024","UNLV","Mountain West","passingTDs","12"
"2024","San José State","Mountain West","rushingYards","405"
"2024","San José State","Mountain West","possessionTime","8186"
"2024","New Mexico","Mountain West","kickReturnYards","100"
"2024","Fresno State","Mountain West","kickReturnTDs","0"
"2024","Utah State","Mountain West","passesIntercepted","3"
"2024","Fresno State","Mountain West","kickReturnYards","56"
"2024","Colorado State","Mountain West","fourthDowns","14"
"2024","Fresno State","Mountain West","passAttempts","175"
"2024","Boise State","Mountain West","kickReturns","8"
"2024","Nevada","Mountain West","netPassingYards","1154"
"2024","Fresno State","Mountain West","puntReturnYards","125"
"2024","San José State","Mountain West","totalYards","2048"
"2024","San José State","Mountain West","thirdDownConversions","29"
"2024","Hawai'i","Mountain West","passCompletions","125"
"2024","New Mexico","Mountain West","tacklesForLoss","19"
"2024","Nevada","Mountain West","thirdDownConversions","50"
"2024","San José State","Mountain West","sacks","9"
"2024","Wyoming","Mountain West","turnovers","5"
"2024","Boise State","Mountain West","rushingTDs","23"
"2024","New Mexico","Mountain West","passCompletions","110"
"2024","UNLV","Mountain West","fourthDowns","7"
"2024","Wyoming","Mountain West","passAttempts","127"
"2024","San José State","Mountain West","fourthDowns","6"
"2024","Nevada","Mountain West","puntReturns","6"
"2024","Colorado State","Mountain West","kickReturns","6"
"2024","Colorado State","Mountain West","fourthDownConversions","8"
"2024","New Mexico","Mountain West","rushingAttempts","169"
"2024","UNLV","Mountain West","fumblesRecovered","1"
"2024","Hawai'i","Mountain West","kickReturnTDs","0"
"2024","Air Force","Mountain West","rushingTDs","6"
"2024","Fresno State","Mountain West","thirdDownConversions","24"
"2024","Boise State","Mountain West","rushingAttempts","184"
"2024","UNLV","Mountain West","possessionTime","8752"
"2024","Utah State","Mountain West","totalYards","2207"
"2024","Fresno State","Mountain West","rushingAttempts","172"
"2024","UNLV","Mountain West","netPassingYards","815"
"2024","Hawai'i","Mountain West","turnovers","7"
"2024","San Diego State","Mountain West","interceptions","2"
"2024","Fresno State","Mountain West","sacks","5"
"2024","Fresno State","Mountain West","interceptions","8"
"2024","Nevada","Mountain West","turnovers","6"
"2024","Fresno State","Mountain West","puntReturns","8"
"2024","UNLV","Mountain West","interceptionTDs","1"
"2024","Air Force","Mountain West","puntReturnTDs","0"
"2024","Air Force","Mountain West","turnovers","6"
"2024","UNLV","Mountain West","thirdDowns","56"
"2024","Utah State","Mountain West","possessionTime","7803"
"2024","Hawai'i","Mountain West","passAttempts","206"
"2024","San José State","Mountain West","fumblesRecovered","4"
"2024","Colorado State","Mountain West","thirdDowns","69"
"2024","New Mexico","Mountain West","fumblesLost","2"
"2024","San José State","Mountain West","penalties","28"
"2024","Boise State","Mountain West","turnovers","4"
"2024","Wyoming","Mountain West","passCompletions","65"
"2024","Fresno State","Mountain West","turnovers","9"
"2024","Hawai'i","Mountain West","fumblesRecovered","3"
"2024","Nevada","Mountain West","interceptions","5"
"2024","Fresno State","Mountain West","penaltyYards","261"
"2024","Fresno State","Mountain West","fourthDownConversions","5"
"2024","Boise State","Mountain West","fourthDownConversions","2"
"2024","Air Force","Mountain West","fumblesRecovered","6"
"2024","San Diego State","Mountain West","fourthDowns","13"
"2024","San Diego State","Mountain West","passCompletions","85"
"2024","Colorado State","Mountain West","fumblesRecovered","2"
"2024","San José State","Mountain West","rushingTDs","7"
"2024","Wyoming","Mountain West","rushingYards","503"
"2024","Hawai'i","Mountain West","games","12"
"2024","Nevada","Mountain West","rushingTDs","11"
"2024","New Mexico","Mountain West","passingTDs","6"
"2024","Nevada","Mountain West","fourthDowns","9"
"2024","Hawai'i","Mountain West","kickReturns","13"
"2024","Hawai'i","Mountain West","puntReturns","7"
"2024","Colorado State","Mountain West","passingTDs","4"
"2024","Air Force","Mountain West","possessionTime","9263"
"2024","Colorado State","Mountain West","penalties","30"
"2024","Boise State","Mountain West","penaltyYards","232"
"2024","Boise State","Mountain West","totalYards","2688"
"2024","Colorado State","Mountain West","rushingAttempts","185"
"2024","Air Force","Mountain West","fourthDownConversions","7"
"2024","Wyoming","Mountain West","penalties","27"
"2024","Colorado State","Mountain West","games","12"
"2024","Wyoming","Mountain West","puntReturnYards","11"
"2024","Colorado State","Mountain West","possessionTime","9194"
"2024","San Diego State","Mountain West","totalYards","1610"
"2024","Fresno State","Mountain West","puntReturnTDs","1"
"2024","New Mexico","Mountain West","thirdDowns","63"
"2024","San Diego State","Mountain West","passesIntercepted","4"
"2024","UNLV","Mountain West","thirdDownConversions","20"
"2024","UNLV","Mountain West","kickReturnYards","156"
"2024","San Diego State","Mountain West","turnovers","3"
"2024","New Mexico","Mountain West","puntReturnYards","0"
"2024","Nevada","Mountain West","tacklesForLoss","32"
"2024","Boise State","Mountain West","interceptions","3"
"2024","Wyoming","Mountain West","fumblesRecovered","0"
"2024","Fresno State","Mountain West","rushingTDs","10"
"2024","UNLV","Mountain West","games","12"
"2024","San José State","Mountain West","passAttempts","203"
"2024","Boise State","Mountain West","netPassingYards","1182"
"2024","Air Force","Mountain West","puntReturnYards","37"
"2024","Utah State","Mountain West","tacklesForLoss","24"
"2024","San Diego State","Mountain West","fumblesRecovered","3"
"2024","Hawai'i","Mountain West","totalYards","1801"
"2024","Hawai'i","Mountain West","rushingYards","468"
"2024","Fresno State","Mountain West","totalYards","1973"
"2024","San José State","Mountain West","games","12"
"2024","Utah State","Mountain West","puntReturnTDs","0"
"2024","Air Force","Mountain West","firstDowns","70"
"2024","Fresno State","Mountain West","passingTDs","8"
"2024","San Diego State","Mountain West","penalties","52"
"2024","Wyoming","Mountain West","fourthDowns","10"
"2024","UNLV","Mountain West","puntReturns","10"
"2024","Utah State","Mountain West","rushingAttempts","158"
"2024","Hawai'i","Mountain West","penalties","43"
"2024","Nevada","Mountain West","fumblesRecovered","0"
"2024","Nevada","Mountain West","kickReturnTDs","0"
"2024","Boise State","Mountain West","penalties","26"
"2024","Nevada","Mountain West","games","13"
"2024","Wyoming","Mountain West","passingTDs","3"
"2024","San Diego State","Mountain West","thirdDowns","74"
"2024","Nevada","Mountain West","kickReturnYards","248"
"2024","New Mexico","Mountain West","fourthDownConversions","5"
"2024","Colorado State","Mountain West","tacklesForLoss","28"
"2024","New Mexico","Mountain West","penalties","59"
"2024","Hawai'i","Mountain West","penaltyYards","408"
"2024","Hawai'i","Mountain West","fourthDowns","9"
"2024","Utah State","Mountain West","turnovers","8"
"2024","San José State","Mountain West","puntReturnTDs","0"
"2024","Fresno State","Mountain West","interceptionYards","69"
"2024","Air Force","Mountain West","rushingAttempts","251"
"2024","Hawai'i","Mountain West","interceptionTDs","0"
"2024","San José State","Mountain West","fumblesLost","6"
"2024","San Diego State","Mountain West","penaltyYards","489"
"2024","Colorado State","Mountain West","kickReturnTDs","0"
"2024","Wyoming","Mountain West","thirdDowns","74"
"2024","Hawai'i","Mountain West","kickReturnYards","206"
"2024","Fresno State","Mountain West","games","12"
"2024","Nevada","Mountain West","passCompletions","112"
"2024","San José State","Mountain West","firstDowns","108"
"2024","Air Force","Mountain West","puntReturns","5"
"2024","Wyoming","Mountain West","firstDowns","70"
"2024","Boise State","Mountain West","puntReturnTDs","0"
"2024","Utah State","Mountain West","games","12"
"2024","Wyoming","Mountain West","tacklesForLoss","26"
"2024","Nevada","Mountain West","firstDowns","118"
"2024","Nevada","Mountain West","possessionTime","12133"
"2024","San Diego State","Mountain West","kickReturnTDs","0"
"2024","New Mexico","Mountain West","interceptionTDs","0"
"2024","Hawai'i","Mountain West","possessionTime","8937"
"2024","UNLV","Mountain West","firstDowns","109"
"2024","San José State","Mountain West","interceptionYards","55"
"2024","Nevada","Mountain West","passingTDs","9"
"2024","Boise State","Mountain West","sacks","21"
"2024","New Mexico","Mountain West","passesIntercepted","1"
"2024","UNLV","Mountain West","totalYards","2078"
"2024","UNLV","Mountain West","puntReturnTDs","2"
"2024","Air Force","Mountain West","rushingYards","865"
"2024","Hawai'i","Mountain West","firstDowns","105"
"2024","Wyoming","Mountain West","interceptions","3"
"2024","Wyoming","Mountain West","totalYards","1210"
"2024","UNLV","Mountain West","puntReturnYards","156"
"2024","UNLV","Mountain West","interceptionYards","169"
"2024","UNLV","Mountain West","passCompletions","58"
"2024","San Diego State","Mountain West","sacks","18"
"2024","San Diego State","Mountain West","interceptionYards","128"
"2024","UNLV","Mountain West","penaltyYards","318"
"2024","Boise State","Mountain West","puntReturns","11"
"2024","Air Force","Mountain West","interceptionYards","41"
"2024","Air Force","Mountain West","passAttempts","64"
"2024","San Diego State","Mountain West","puntReturns","10"
"2024","Utah State","Mountain West","rushingYards","851"
"2024","Hawai'i","Mountain West","netPassingYards","1333"
"2024","Air Force","Mountain West","tacklesForLoss","20"
"2024","San Diego State","Mountain West","rushingYards","653"
"2024","Hawai'i","Mountain West","tacklesForLoss","38"
"2024","Colorado State","Mountain West","passAttempts","141"
"2024","Utah State","Mountain West","netPassingYards","1356"
"2024","New Mexico","Mountain West","totalYards","2307"
"2024","Nevada","Mountain West","thirdDowns","90"
"2024","Colorado State","Mountain West","totalYards","1753"
"2024","New Mexico","Mountain West","games","12"
"2024","Nevada","Mountain West","totalYards","2315"
"2024","Utah State","Mountain West","fumblesRecovered","1"
"2024","New Mexico","Mountain West","possessionTime","9278"
"2024","San Diego State","Mountain West","firstDowns","86"
"2024","Fresno State","Mountain West","penalties","26"
"2024","Boise State","Mountain West","fumblesRecovered","4"
"2024","Utah State","Mountain West","interceptionTDs","0"
"2024","UNLV","Mountain West","fourthDownConversions","5"
"2024","UNLV","Mountain West","rushingTDs","11"
"2024","San Diego State","Mountain West","rushingTDs","5"
"2024","Utah State","Mountain West","puntReturns","5"
"2024","San José State","Mountain West","passCompletions","122"
"2024","UNLV","Mountain West","kickReturns","7"
"2024","New Mexico","Mountain West","netPassingYards","1309"
"2024","San José State","Mountain West","interceptionTDs","0"
"2024","New Mexico","Mountain West","kickReturns","6"
"2024","Utah State","Mountain West","rushingTDs","5"
"2024","San José State","Mountain West","turnovers","10"
"2024","New Mexico","Mountain West","puntReturns","3"
"2024","Air Force","Mountain West","sacks","4"
"2024","Boise State","Mountain West","firstDowns","117"
"2024","Colorado State","Mountain West","interceptionYards","0"
"2024","New Mexico","Mountain West","penaltyYards","505"
"2024","Wyoming","Mountain West","penaltyYards","250"
"2024","Boise State","Mountain West","possessionTime","8960"
"2024","UNLV","Mountain West","passesIntercepted","10"
"2024","Colorado State","Mountain West","netPassingYards","858"
"2024","San José State","Mountain West","puntReturnYards","47"
"2024","Nevada","Mountain West","sacks","5"
"2024","Hawai'i","Mountain West","interceptionYards","12"
"2024","Boise State","Mountain West","games","12"
"2024","Fresno State","Mountain West","fumblesRecovered","3"
"2024","UNLV","Mountain West","interceptions","2"
"2024","Air Force","Mountain West","games","12"
"2024","Nevada","Mountain West","passAttempts","161"
"2024","Utah State","Mountain West","penaltyYards","336"
"2024","Boise State","Mountain West","tacklesForLoss","41"
"2024","Boise State","Mountain West","puntReturnYards","50"
"2024","UNLV","Mountain West","tacklesForLoss","32"
"2024","Fresno State","Mountain West","passCompletions","115"
"2024","San Diego State","Mountain West","interceptionTDs","1"
"2024","Nevada","Mountain West","interceptionYards","0"
"2024","San Diego State","Mountain West","kickReturns","8"
"2024","San Diego State","Mountain West","passAttempts","143"
"2024","Wyoming","Mountain West","fourthDownConversions","6"
"2024","Fresno State","Mountain West","interceptionTDs","0"
"2024","Boise State","Mountain West","thirdDownConversions","36"
"2024","New Mexico","Mountain West","rushingTDs","12"
"2024","Nevada","Mountain West","puntReturnTDs","0"
"2024","Air Force","Mountain West","penalties","22"
"2024","Boise State","Mountain West","interceptionYards","0"
"2024","Wyoming","Mountain West","kickReturns","10"
"2024","Colorado State","Mountain West","fumblesLost","4"
"2024","Air Force","Mountain West","totalYards","1245"
"2024","Fresno State","Mountain West","kickReturns","3"
"2024","Hawai'i","Mountain West","sacks","10"
"2024","Hawai'i","Mountain West","passingTDs","11"
"2024","Colorado State","Mountain West","passCompletions","86"
"2024","San Diego State","Mountain West","passingTDs","6"
"2024","UNLV","Mountain West","penalties","32"
"2024","Air Force","Mountain West","thirdDowns","75"
"2024","Hawai'i","Mountain West","fourthDownConversions","5"
"2024","Hawai'i","Mountain West","passesIntercepted","3"
"2024","Utah State","Mountain West","interceptions","7"
"2024","Utah State","Mountain West","puntReturnYards","52"
"2024","UNLV","Mountain West","turnovers","3"
"2024","Colorado State","Mountain West","puntReturnYards","141"
"2024","Wyoming","Mountain West","rushingAttempts","181"
"2024","Air Force","Mountain West","penaltyYards","205"
"2024","Colorado State","Mountain West","rushingTDs","8"
"2024","Air Force","Mountain West","netPassingYards","380"
"2024","Wyoming","Mountain West","interceptionTDs","0"
"2024","UNLV","Mountain West","rushingAttempts","218"
"2024","Boise State","Mountain West","passesIntercepted","1"
"2024","Boise State","Mountain West","rushingYards","1506"
"2024","San Diego State","Mountain West","netPassingYards","957"
"2024","Wyoming","Mountain West","puntReturnTDs","0"
"2024","Fresno State","Mountain West","rushingYards","568"
"2024","Utah State","Mountain West","thirdDowns","74"
"2024","Colorado State","Mountain West","turnovers","9"
"2024","Boise State","Mountain West","thirdDowns","64"
"2024","Wyoming","Mountain West","fumblesLost","2"
"2024","Air Force","Mountain West","passCompletions","26"
"2024","San Diego State","Mountain West","fumblesLost","1"
"2024","San José State","Mountain West","penaltyYards","262"
"2024","Air Force","Mountain West","thirdDownConversions","23"
"2024","Fresno State","Mountain West","netPassingYards","1405"
"2024","Boise State","Mountain West","passAttempts","152"
"2024","Air Force","Mountain West","interceptions","4"
"2024","Fresno State","Mountain West","firstDowns","106"
"2024","Utah State","Mountain West","fourthDowns","12"
"2024","Nevada","Mountain West","penaltyYards","534"
"2024","San José State","Mountain West","passesIntercepted","9"
"2024","Nevada","Mountain West","rushingAttempts","230"
"2024","San Diego State","Mountain West","possessionTime","7697"
"2024","Boise State","Mountain West","fumblesLost","1"
"2024","Boise State","Mountain West","fourthDowns","4"
"2024","San Diego State","Mountain West","thirdDownConversions","26"
"2024","Hawai'i","Mountain West","puntReturnTDs","1"
"2024","Boise State","Mountain West","kickReturnTDs","1"
"2024","Utah State","Mountain West","passCompletions","110"
"2024","Hawai'i","Mountain West","thirdDowns","64"
"2024","Colorado State","Mountain West","sacks","5"
"2024","New Mexico","Mountain West","firstDowns","123"
"2024","Wyoming","Mountain West","rushingTDs","6"
"2024","Wyoming","Mountain West","interceptionYards","0"
"2024","Colorado State","Mountain West","penaltyYards","233"
"2024","San José State","Mountain West","fourthDownConversions","4"
"2024","Wyoming","Mountain West","thirdDownConversions","27"
"2024","Boise State","Mountain West","interceptionTDs","0"
"2024","Air Force","Mountain West","passesIntercepted","1"
